,id,name,XX,type,measurement,institution,value,year,lat,lon
127,000054401,Saint-Anicet,-5.0,OZONE,PPB,Canada-Quebec1,20.738585436157837,2020,45.10620480000001,-74.3362533
128,000054703,Bécancour,-5.0,PM2.5,UG/M3,Canada-Quebec1,5.947259866150885,2020,46.3506215,-72.4350552
129,000054703,Bécancour (Aréna),-5.0,PM2.5,UG/M3,Canada-Quebec1,4.776443552674452,2020,46.3485956,-72.4342538
130,000054703,Bécancour (Aréna),-5.0,PM2.5,UG/M3,Meteorological Service of Canada,9.073493738903718,2020,46.3485956,-72.4342538
131,000054901,Ditton,-5.0,OZONE,PPB,Canada-Quebec1,20.678910726175804,2020,51.294626,0.4538530000000001
132,000054901,Ditton,-5.0,OZONE,PPB,Meteorological Service of Canada,34.101164112227494,2020,51.294626,0.4538530000000001
133,000054901,La Patrie - Ditton,-5.0,OZONE,PPB,Canada-Quebec1,26.189261169591063,2020,,
134,000055001,Mont-Saint-Michel,-5.0,OZONE,PPB,Canada-Quebec1,16.589937462703116,2020,48.636063,-1.511457
135,000055001,Mont-Saint-Michel,-5.0,OZONE,PPB,Meteorological Service of Canada,27.64705806629057,2020,48.636063,-1.511457
136,000055501,Frelighsburg,-5.0,OZONE,PPB,Canadian Air and Precipitation Monitoring Network,32.573798378547444,2020,45.05547300000001,-72.83750599999999
137,000060104,Ottawa,-5.0,OZONE,PPB,Ontario Ministry of the Environment,25.234867466405863,2020,45.4215296,-75.69719309999999
138,000060104,Ottawa,-5.0,PM2.5,UG/M3,Ontario Ministry of the Environment,6.030810746880697,2020,45.4215296,-75.69719309999999
139,000060204,Windsor Downtown,-5.0,OZONE,PPB,Ontario Ministry of the Environment,27.307597441842688,2020,38.5471327,-122.8163802
140,000060204,Windsor Downtown,-5.0,PM2.5,UG/M3,Ontario Ministry of the Environment,7.090565785773503,2020,38.5471327,-122.8163802
141,000060304,Kingston,-5.0,OZONE,PPB,Ontario Ministry of the Environment,30.113275769280325,2020,,
142,000060304,Kingston,-5.0,PM2.5,UG/M3,Ontario Ministry of the Environment,5.6511499153448765,2020,,
143,000060424,Toronto Downtown,-5.0,OZONE,PPB,Ontario Ministry of the Environment,23.884839781334204,2020,43.6548046,-79.3883031
144,000060424,Toronto Downtown,-5.0,PM2.5,UG/M3,Ontario Ministry of the Environment,7.638210901894799,2020,43.6548046,-79.3883031
145,000060512,Hamilton Downtown,-5.0,OZONE,PPB,Ontario Ministry of the Environment,26.29162536961874,2020,29.745751,-95.36312
146,000060512,Hamilton Downtown,-5.0,PM2.5,UG/M3,Ontario Ministry of the Environment,8.078017777041318,2020,29.745751,-95.36312
147,000060610,Sudbury,-5.0,OZONE,PPB,Ontario Ministry of the Environment,24.3070958280852,2020,42.3834278,-71.4161725
148,000060610,Sudbury,-5.0,PM2.5,UG/M3,Ontario Ministry of the Environment,5.171526630746297,2020,42.3834278,-71.4161725
149,000060709,Sault Ste Marie,-5.0,OZONE,PPB,Ontario Ministry of the Environment,28.257900529195584,2020,46.49771150000001,-84.3475876
150,000060709,Sault Ste Marie,-5.0,PM2.5,UG/M3,Ontario Ministry of the Environment,4.571874201002883,2020,46.49771150000001,-84.3475876
151,000060904,London,-5.0,OZONE,PPB,Ontario Ministry of the Environment,27.553961001269144,2020,51.5073509,-0.1277583
152,000060904,London,-5.0,PM2.5,UG/M3,Ontario Ministry of the Environment,6.609503195907384,2020,51.5073509,-0.1277583
153,000061009,Sarnia,-5.0,OZONE,PPB,Ontario Ministry of the Environment,26.68875407762592,2020,42.974536,-82.4065901
154,000061009,Sarnia,-5.0,PM2.5,UG/M3,Ontario Ministry of the Environment,7.065788828746807,2020,42.974536,-82.4065901
155,000061104,Peterborough,-5.0,OZONE,PPB,Ontario Ministry of the Environment,27.79553026393461,2020,52.56949849999999,-0.2405299
156,000061104,Peterborough,-5.0,PM2.5,UG/M3,Ontario Ministry of the Environment,5.7372328473960295,2020,52.56949849999999,-0.2405299
157,000061201,Cornwall,-5.0,OZONE,PPB,Ontario Ministry of the Environment,26.38002051547428,2020,50.26604709999999,-5.0527125
158,000061201,Cornwall,-5.0,PM2.5,UG/M3,Ontario Ministry of the Environment,6.11546481583517,2020,50.26604709999999,-5.0527125
159,000061302,St. Catharines,-5.0,OZONE,PPB,Ontario Ministry of the Environment,30.19958851016004,2020,43.1593745,-79.2468626
160,000061302,St. Catharines,-5.0,PM2.5,UG/M3,Ontario Ministry of the Environment,6.397999254352944,2020,43.1593745,-79.2468626
161,000061402,Brantford,-5.0,OZONE,PPB,Ontario Ministry of the Environment,28.026598145301893,2020,43.1393867,-80.2644254
162,000061402,Brantford,-5.0,PM2.5,UG/M3,Ontario Ministry of the Environment,6.889358220622332,2020,43.1393867,-80.2644254
163,000061502,Kitchener,-5.0,OZONE,PPB,Ontario Ministry of the Environment,27.71791359649037,2020,43.4516395,-80.4925337
164,000061502,Kitchener,-5.0,PM2.5,UG/M3,Ontario Ministry of the Environment,6.619442557749461,2020,43.4516395,-80.4925337
165,000062001,North Bay,-5.0,OZONE,PPB,Ontario Ministry of the Environment,26.20366114951224,2020,,
