Unique_ID,Location_type,Zipcode,name,type,measurement,value,lat,lon,AQI_level
ZC_8628,Zip_code,8628.0,Rider University,TEMP,C,12.500181046039373,40.263,-74.8158,
ZC_8628,Zip_code,8628.0,Rider University,RHUM,PERCENT,66.18953929356299,40.263,-74.8158,
ZC_8628,Zip_code,8628.0,Rider University,WS,M/S,1.4733577641243896,40.263,-74.8158,
ZC_8628,Zip_code,8628.0,Rider University,PM2.5,UG/M3,7.3554550726016465,40.263,-74.8158,
ZC_8027,Zip_code,8027.0,Clarksboro,OZONE_AQI,AQI,25.62614757251772,39.8242,-75.2879,good
ZC_3870,Zip_code,3870.0,Portsmouth,TEMP,C,10.428439580021518,42.9927,-70.7712,
ZC_3870,Zip_code,3870.0,Portsmouth,PM2.5,UG/M3,6.838838417911592,42.9927,-70.7712,
ZC_3870,Zip_code,3870.0,Portsmouth,RWS,KNOTS,5.136545113727238,42.9927,-70.7712,
ZC_3870,Zip_code,3870.0,Portsmouth,RWD,DEGREES,211.082831298506,42.9927,-70.7712,
ZC_48108,Zip_code,48108.0,Ann Arbor,TEMP,C,9.882244792170964,42.2483,-83.6704,
ZC_94301,Zip_code,94301.0,Redwood City,PM2.5,UG/M3,9.95819002820305,37.4457,-122.1588,
ZC_94301,Zip_code,94301.0,Redwood City,NOX,PPB,12.163745881154142,37.4457,-122.1588,
ZC_94301,Zip_code,94301.0,Redwood City,NO,PPB,3.915652840553956,37.4457,-122.1588,
ZC_98357,Zip_code,98357.0,Cheeka Peak,PM25_AQI,AQI,11.051877444258166,48.3652,-124.607,good
ZC_98357,Zip_code,98357.0,Cheeka Peak,PM25,UG/M3,4.8715924646037605,48.3652,-124.607,
ZC_98357,Zip_code,98357.0,Cheeka Peak,OZONE_AQI,AQI,27.467891043146302,48.3652,-124.607,good
ZC_8610,Zip_code,8610.0,Rider University,WS,M/S,1.4733577641243896,40.1997,-74.7288,
