,Unique_ID,lat,lon
466,S_080410017,38.847987333333336,-104.82764486666667
467,S_080450007,39.531799,-107.782303
468,S_080450012,38.52161495,-105.2368777
469,S_080519991,39.307041700000006,-105.98682030000002
470,S_080590005,39.6389,-105.1389
471,S_080590006,39.910647125,-105.18870465
472,S_080590011,39.74160645,-105.176103675
473,S_080677001,38.627543975,-97.99728014999997
474,S_080677003,37.1718605142857,-108.42364577499995
475,S_080690007,40.33196100000001,-105.66058241666668
476,S_080690009,40.57190574,-105.08180011
477,S_080690011,40.59072005,-105.12693075
478,S_080691004,40.57540493333334,-105.0817829
479,S_080699991,40.3427932,-105.6836389
480,S_080770017,39.06429533333334,-108.56232266666667
481,S_080830006,37.34997,-108.58737
482,S_080830101,37.225444083333336,-108.46657791666668
483,S_080970008,39.710038,-95.87985700000002
484,S_081030006,40.087318576470594,-108.79193884705884
485,S_081230006,40.40650493333334,-104.73354766666668
486,S_081230009,40.39850473333333,-104.72751073333336
487,S_090010010,41.1753119,-73.19236769999999
488,S_090010017,41.01944919,-73.61532747999999
489,S_090011123,41.397559916666665,-73.450131475
490,S_090013007,40.0285123,-83.91410005
491,S_090019003,41.13179811428572,-73.3489028
492,S_090030025,41.77145525,-72.68029632692307
493,S_090031003,41.77264241,-72.62014254333332
494,S_090079007,41.55426735,-72.62997635
495,S_090090027,41.3021033125,-72.9032606875
496,S_090092123,41.555535,-73.04906433333333
497,S_090099002,41.266371250000006,-72.58164091
498,S_090110124,41.353725625,-72.07928055000001
499,S_090131001,41.9756,-72.3867
500,S_090159991,40.98213975,-73.56475535
501,S_100010002,36.15851916,-81.47360418000001
502,S_100031007,39.559103933333326,-75.72273283333332
503,S_100031008,39.595001,-75.611
504,S_100031010,39.84119345,-78.2304838
505,S_100031013,39.773899,-75.496399
506,S_100032004,39.3127997,-76.30115189999998
507,S_100051002,39.6551672,-74.55064044999999
508,S_100051003,38.7778353125,-75.14960612499999
509,S_104MMR010001,16.830201700000003,96.1532078
510,S_110010041,39.97501468750001,-78.84518937499999
511,S_110010043,38.92415233333333,-77.01563426666665
512,S_110010044,38.921848,-77.013176
513,S_110010050,38.969713825,-77.01691845
514,S_110010051,38.87570919999999,-76.97873980000001
515,S_110019999,47.7510741,-120.7401385
516,S_113490351007,41.55963735,-91.7467797
517,S_113490352005,35.27978350769231,-111.32978256923076
518,S_113490354002,40.725419425000005,-89.766148025
519,S_120030002,30.198616925,-82.44443572499999
520,S_120050006,30.13017235,-85.73734884999999
521,S_120094001,28.310739575,-80.6149339
522,S_120110034,34.73577551428571,-89.23854131428571
523,S_120110035,32.66771678,-89.49342127999998
524,S_120112003,26.26422985,-80.11083335000001
525,S_120118002,26.0693555,-80.12766715
526,S_120170006,28.9396611125,-82.64092192500001
527,S_120210004,26.29047441,-81.71699201999999
528,S_120230002,30.181712680000004,-82.62522697
529,S_120310032,30.35587646875,-81.63570865624999
530,S_120310077,31.23303006,-86.17028110000001
531,S_120310081,36.73720805,-78.8347489
532,S_120310098,31.948376929999995,-85.38549966
533,S_120310100,35.99459041666666,-86.04224304166667
534,S_120310106,33.2113895,-79.583415
535,S_120310108,34.74413053333333,-87.0891797
536,S_120330004,30.525,-87.20439899999998
537,S_120330018,30.3649935,-87.275183475
538,S_120350004,29.4689633,-81.27059557499999
539,S_120470015,30.394156566666663,-82.78280550000001
540,S_120550003,28.097946925,-81.99820837499999
541,S_120570081,27.739069200000003,-82.465277125
542,S_120570083,31.247168675,-81.7457146
543,S_120570109,36.164964833333336,-115.63999216666666
544,S_120570112,27.7767055125,-82.4147236
545,S_120570113,27.955133,-82.469532
546,S_120571035,27.921404700000004,-82.45550994999999
547,S_120571065,27.878857400000005,-82.5800933
548,S_120590004,30.83080677,-85.62697598999999
549,S_120619991,27.9522473,-80.51578205
550,S_120690002,28.531111175,-81.73553857499999
551,S_120710005,33.37609284,-86.69538827
552,S_120712002,26.56817845,-81.974631275
553,S_120713002,26.4489,-81.9394
554,S_120730012,30.44094872,-84.34550094
555,S_120810028,27.63612765,-82.5546319
556,S_120813002,27.633236075,-82.54972144999999
557,S_120814012,27.4808,-82.6186
558,S_120830003,33.90161069,-94.38073615
559,S_120830004,32.468725925,-83.619993775
560,S_120850007,27.1799857,-80.24433210999999
561,S_120860027,27.606771,-82.00552725
562,S_120860029,26.157837025,-80.673925425
563,S_120860035,27.8199862,-81.298515375
564,S_120861016,25.794699999999995,-80.2156
565,S_120890005,30.6575,-81.464167
566,S_120890010,30.628454466666664,-81.55947553333334
567,S_120910002,30.4233177,-86.6544327
568,S_120952002,32.363684566666656,-89.49622079999999
569,S_120972002,28.32519705,-81.593081925
570,S_120990008,26.710948133333336,-80.6645559
571,S_120990021,26.59147115,-80.05457655
572,S_121030004,27.91316052,-82.73429916
573,S_121030018,31.921106666666667,-88.50572933333333
574,S_121030027,27.834409000000004,-82.665251
575,S_121035002,28.08945035,-82.7011284
576,S_121056005,27.94,-82.0003
577,S_121056006,28.030024714285712,-81.97127934285716
578,S_121071008,29.677145275,-81.651687225
579,S_121110013,27.3667436,-80.301155225
580,S_121130015,32.96888055000001,-89.47410153000001
581,S_121150013,27.28901773333333,-82.49838726666667
582,S_121151005,29.96248375,-92.2478935
583,S_121151006,31.4482422,-90.02684420000001
584,S_121152002,27.0892,-82.3625
585,S_121171002,28.7455148,-81.3082024
586,S_121275002,29.207110420000003,-81.05304638999999
587,S_121290001,30.090331133333336,-84.19075249999999
588,S_124000060445,43.64824238,-79.38884693
589,S_124000082101,51.1978196,-106.73174135
590,S_124000094500,55.3545635,-115.909923525
591,S_130210012,32.80455121875001,-83.54319496874999
592,S_130510021,32.069582233333335,-81.0551617
593,S_130511002,32.08716630000001,-81.11746766666667
594,S_130550001,34.11027597500001,-84.09998702499999
595,S_130670003,34.016658425,-84.609497425
596,S_130730001,33.5819,-82.1314
597,S_130850001,34.38865130000001,-84.07184509999999
598,S_130890002,33.69898583571429,-84.27378602857144
599,S_130890003,33.698611,-84.272608
600,S_130950007,35.268659766666666,-80.65221056666667
601,S_130970004,33.74534915,-84.77110339999999
602,S_131150006,34.24185508333333,-85.321709
603,S_131210055,33.7206,-84.3578
604,S_131210056,33.77669668,-84.3943382
605,S_131270006,31.1694,-81.4964
606,S_131350002,33.963369542857144,-84.06673454285713
607,S_131390003,32.90570032,-83.36717786
608,S_131510002,33.43849082999999,-84.15724847999999
609,S_131530001,32.60782021,-83.6057903
610,S_131850003,30.84383066,-83.28885553
611,S_132130003,34.784464775000004,-84.6474508
612,S_132150008,34.764961969999995,-84.32667301000001
613,S_132319991,33.464536900000006,-84.3957205
614,S_132450091,33.4458618125,-82.018342125
615,S_132470001,33.606102575,-84.0544476
616,S_132611001,34.577681299999995,-84.16766737500001
617,S_132950002,36.61032412000001,-85.68904717000001
