Unique_ID,label,prediction
ZC_15697,26.54293441772461,26.85857391357422
ZC_27101,29.65219497680664,28.44708824157715
ZC_44064,33.52037048339844,27.973451614379883
ZC_48851,27.897693634033203,30.147409439086914
S_090013007,35.70838165283203,29.47983169555664
ZC_92694,35.40256881713867,33.26874923706055
ZC_10302,26.37674903869629,26.336753845214844
ZC_66021,26.748830795288086,27.065885543823242
ZC_91896,31.696969985961914,26.181751251220703
ZC_3086,26.53066635131836,30.202648162841797
ZC_15063,24.73284339904785,25.899375915527344
ZC_23250,25.56943702697754,25.503952026367188
ZC_25102,23.01175880432129,24.064767837524414
ZC_6877,29.86870574951172,29.54754638671875
S_000100128,18.653207778930664,23.210847854614258
C_Carpinteria,30.605484008789062,29.584388732910156
ZC_34105,25.207115173339844,27.065296173095703
ZC_48362,29.944244384765625,32.481021881103516
S_490050007,30.754070281982422,30.658716201782227
ZC_7739,31.033336639404297,27.207265853881836
ZC_8848,25.007835388183594,25.746437072753906
ZC_19952,29.45878028869629,28.406387329101562
ZC_1258,26.600547790527344,30.144426345825195
ZC_79936,32.74702453613281,30.064311981201172
ZC_61547,25.74929428100586,28.967073440551758
ZC_28232,25.40276336669922,25.33074378967285
ZC_33119,29.33348274230957,28.51072120666504
S_490050007,30.754070281982422,30.58718490600586
ZC_85033,27.151235580444336,26.534271240234375
ZC_77043,23.43245506286621,24.635421752929688
ZC_24069,28.045024871826172,27.928537368774414
ZC_8057,26.199913024902344,25.650074005126953
ZC_15436,24.73284339904785,26.44274139404297
ZC_15106,25.632862091064453,25.413545608520508
ZC_33611,29.541061401367188,28.284412384033203
ZC_79908,32.74702453613281,32.637290954589844
ZC_15216,25.632862091064453,27.18199920654297
ZC_94703,18.65033721923828,22.57056427001953
ZC_78112,27.87737274169922,28.592313766479492
ZC_49546,29.32499122619629,29.551898956298828
ZC_35212,27.630708694458008,27.286258697509766
S_330074002,27.799158096313477,32.568424224853516
ZC_12969,33.713191986083984,32.22917175292969
ZC_40511,28.992807388305664,27.335500717163086
S_490571003,30.967973709106445,29.28292465209961
ZC_1010,32.37749099731445,34.521446228027344
ZC_28108,22.33568000793457,23.329015731811523
ZC_92067,30.121707916259766,35.173797607421875
ZC_49642,31.974750518798828,30.58644676208496
S_061072010,33.3978385925293,33.783058166503906
S_482011017,27.179494857788086,23.81354522705078
ZC_6751,29.86870574951172,31.998645782470703
ZC_18934,26.888795852661133,25.35900115966797
ZC_49230,30.706912994384766,29.55341911315918
ZC_12472,25.37258529663086,27.077449798583984
ZC_49127,32.190311431884766,30.48056983947754
C_Visalia,29.216073989868164,28.53546714782715
ZC_5775,25.01410484313965,27.13170623779297
S_371470006,28.94175910949707,26.996578216552734
ZC_32955,32.04530334472656,28.451732635498047
ZC_8031,26.400386810302734,28.091995239257812
ZC_14516,31.142131805419922,30.398887634277344
ZC_91737,33.03861618041992,30.858713150024414
ZC_8863,26.25476837158203,26.56382179260254
ZC_10039,24.284536361694336,24.704980850219727
S_490477022,42.497413635253906,36.776893615722656
ZC_39145,25.462186813354492,23.18840789794922
ZC_24236,23.496036529541016,31.845142364501953
ZC_97301,23.17827606201172,24.59345817565918
ZC_91346,35.31449508666992,32.314998626708984
ZC_4622,26.06382942199707,28.739524841308594
ZC_13034,33.71881103515625,29.772472381591797
ZC_10553,25.958267211914062,24.615177154541016
ZC_90248,22.406633377075195,25.628841400146484
ZC_34769,26.780248641967773,26.87783432006836
ZC_60532,30.231159210205078,29.41238784790039
ZC_45218,26.857805252075195,26.853023529052734
ZC_87185,32.819190979003906,27.378511428833008
ZC_91739,33.03861618041992,34.99880599975586
ZC_32505,31.72612953186035,28.61678695678711
ZC_13801,28.065494537353516,29.834793090820312
ZC_45225,26.857805252075195,25.74974822998047
ZC_46051,26.363317489624023,26.833576202392578
ZC_92313,33.83936309814453,29.112945556640625
ZC_39216,25.462186813354492,24.206756591796875
ZC_20662,28.17561912536621,25.460376739501953
ZC_77535,27.179494857788086,28.47089958190918
ZC_39209,23.539499282836914,24.339162826538086
ZC_47136,21.80052947998047,26.327192306518555
ZC_91410,35.31449508666992,35.40645980834961
ZC_55308,28.93490982055664,29.05939483642578
ZC_48324,29.944244384765625,28.016237258911133
ZC_12721,25.37258529663086,27.526737213134766
ZC_23831,25.13524627685547,25.530681610107422
C_Williston,36.44770812988281,30.974367141723633
S_484530020,26.586040496826172,28.231334686279297
ZC_21286,27.678096771240234,28.030170440673828
ZC_11364,27.179534912109375,25.371105194091797
S_421290008,26.54293441772461,29.60097885131836
ZC_55353,28.93490982055664,28.368799209594727
ZC_84039,34.89495086669922,32.71235656738281
ZC_48866,27.897693634033203,30.17398452758789
ZC_75209,25.182092666625977,26.834495544433594
ZC_30135,28.010828018188477,26.042551040649414
ZC_93012,27.190946578979492,24.6212215423584
ZC_43130,33.51564025878906,27.791711807250977
S_210430500,23.741853713989258,25.953004837036133
ZC_73089,30.533123016357422,27.3319149017334
ZC_92241,42.013919830322266,34.225738525390625
ZC_95687,24.25374984741211,25.591060638427734
ZC_87190,32.819190979003906,31.862163543701172
ZC_49426,32.15536117553711,29.352928161621094
ZC_8831,26.25476837158203,26.097549438476562
ZC_5079,25.01410484313965,27.35433578491211
ZC_28502,26.4083309173584,25.167978286743164
ZC_49344,29.32499122619629,30.002838134765625
ZC_6763,35.497772216796875,31.457237243652344
ZC_18932,28.058012008666992,26.427644729614258
ZC_78580,23.919757843017578,26.669593811035156
S_060719002,49.43379211425781,36.99574661254883
ZC_37801,23.885772705078125,25.052064895629883
S_490472003,34.48926544189453,32.22724151611328
ZC_14469,30.938833236694336,29.0511474609375
ZC_75647,24.171445846557617,25.525745391845703
S_350610008,33.2725944519043,30.928863525390625
ZC_62061,30.924060821533203,27.63290786743164
ZC_49629,31.87893295288086,30.439544677734375
ZC_17518,29.151451110839844,27.578838348388672
ZC_60204,29.009275436401367,30.68671989440918
ZC_14589,31.142131805419922,29.821870803833008
ZC_75691,24.171445846557617,25.75685691833496
ZC_45804,32.16236877441406,29.844757080078125
ZC_75052,26.42821502685547,25.838321685791016
C_Nipomo,28.023420333862305,28.86520767211914
ZC_90036,27.556684494018555,25.06159210205078
S_390350064,28.78589630126953,27.712181091308594
ZC_90031,24.049972534179688,25.173398971557617
ZC_21626,32.07428741455078,29.47696876525879
ZC_12759,25.37258529663086,26.936412811279297
ZC_6033,26.22991371154785,30.398502349853516
ZC_13057,28.065494537353516,29.34716033935547
S_800140009,18.68222999572754,27.428394317626953
ZC_44313,27.604167938232422,26.121925354003906
ZC_25035,23.01175880432129,22.943843841552734
C_Craters of the Moon National Monument,39.33985137939453,33.851383209228516
ZC_5342,28.74112892150879,26.25408172607422
S_481410044,30.329626083374023,29.57947540283203
ZC_14747,32.807640075683594,28.74065589904785
ZC_5459,33.96881103515625,29.461984634399414
ZC_90303,26.054458618164062,25.436187744140625
C_Ware - Quabbin Summit,32.37749099731445,30.10625648498535
ZC_16025,27.573822021484375,26.844017028808594
ZC_46106,23.127914428710938,25.50324249267578
ZC_19462,28.058012008666992,28.614622116088867
S_000010102,25.319814682006836,29.844886779785156
ZC_45233,25.575876235961914,27.532638549804688
ZC_7876,31.269521713256836,26.891754150390625
ZC_37186,23.877582550048828,27.884151458740234
ZC_28786,24.250410079956055,26.176471710205078
ZC_14589,31.142131805419922,29.821870803833008
ZC_29654,26.239259719848633,25.41147804260254
ZC_19504,22.474271774291992,27.73241424560547
ZC_2852,32.95045471191406,28.495641708374023
ZC_7103,23.944889068603516,24.086740493774414
ZC_25009,23.01175880432129,25.100173950195312
ZC_49779,29.549646377563477,29.706382751464844
ZC_32195,25.02061653137207,24.765512466430664
ZC_20165,27.551298141479492,26.37906265258789
ZC_12865,29.580778121948242,27.68130874633789
ZC_25334,23.01175880432129,22.904460906982422
S_482010029,23.441265106201172,24.71735382080078
ZC_6791,35.497772216796875,32.14178466796875
ZC_15470,24.73284339904785,27.011049270629883
C_Casper,36.87796401977539,33.587249755859375
S_330099991,26.365629196166992,27.325654983520508
ZC_49688,27.897693634033203,31.828041076660156
ZC_95350,28.495075225830078,26.50481414794922
ZC_15234,25.632862091064453,28.024221420288086
ZC_12788,25.37258529663086,27.661598205566406
ZC_16866,31.349567413330078,30.965139389038086
ZC_19903,29.45878028869629,28.73823356628418
ZC_4649,26.06382942199707,26.98019027709961
S_490050007,30.754070281982422,30.531612396240234
ZC_91225,35.31449508666992,33.80667495727539
ZC_92595,33.52250671386719,30.151304244995117
ZC_91376,35.31449508666992,32.17486572265625
S_210610501,28.901412963867188,26.690797805786133
ZC_73110,31.462486267089844,26.685348510742188
ZC_94970,22.3919620513916,25.519163131713867
ZC_44256,27.604167938232422,27.495891571044922
ZC_27712,25.31977653503418,26.226375579833984
ZC_15923,26.54293441772461,27.212646484375
ZC_62521,31.84913444519043,27.790754318237305
ZC_90071,24.049972534179688,24.64563751220703
ZC_20181,26.4216251373291,27.638168334960938
ZC_48855,29.613250732421875,28.956640243530273
ZC_29450,26.03728485107422,26.316123962402344
ZC_32577,27.56183624267578,25.429088592529297
ZC_27109,29.65219497680664,28.512548446655273
C_Petrified Forest National Park,39.81788635253906,33.79428482055664
ZC_75068,30.384599685668945,25.69129180908203
ZC_4535,32.334964752197266,29.171846389770508
ZC_16662,27.076162338256836,27.607158660888672
ZC_12873,29.580778121948242,27.8028621673584
S_100051003,31.324899673461914,27.711196899414062
ZC_48182,29.613250732421875,28.4901180267334
ZC_29164,25.042604446411133,26.522186279296875
ZC_60462,27.91666603088379,25.225685119628906
ZC_37772,23.885772705078125,24.248310089111328
S_800150333,30.256746292114258,25.046812057495117
ZC_49002,30.2120304107666,29.13134765625
ZC_87125,32.819190979003906,28.030893325805664
ZC_14545,30.938833236694336,30.714324951171875
ZC_19966,31.324899673461914,23.226869583129883
ZC_30303,26.558818817138672,26.404823303222656
ZC_15148,25.632862091064453,25.23340606689453
ZC_15683,26.54293441772461,27.077129364013672
C_Topeka,26.01329803466797,31.347747802734375
ZC_27113,29.65219497680664,27.640155792236328
ZC_27010,29.65219497680664,27.373414993286133
S_361030002,28.42557716369629,30.42690658569336
ZC_68128,24.687788009643555,26.99195671081543
ZC_12745,25.37258529663086,25.237546920776367
ZC_12507,27.724164962768555,28.15029525756836
S_530330010,15.796821594238281,21.49504852294922
ZC_48098,29.944244384765625,30.41105079650879
S_560210100,33.08903503417969,35.610565185546875
ZC_3466,22.902965545654297,27.050779342651367
ZC_32179,25.02061653137207,26.896411895751953
ZC_77043,23.43245506286621,23.85940933227539
ZC_10805,25.958267211914062,29.41754913330078
ZC_94595,25.494359970092773,30.45048713684082
ZC_27265,30.952299118041992,27.90673828125
C_Northern Kentucky,29.006698608398438,29.78339385986328
ZC_94513,25.128934860229492,26.12291717529297
ZC_8035,26.400386810302734,26.501842498779297
C_Avery County,27.776620864868164,28.972929000854492
ZC_24270,23.496036529541016,25.648120880126953
S_484230007,27.217435836791992,26.672956466674805
S_230090103,32.334964752197266,29.070520401000977
ZC_49267,29.613250732421875,29.872817993164062
C_Canyonlands National Park,42.73175811767578,36.405704498291016
ZC_17520,26.27050018310547,26.83013916015625
ZC_5033,33.96881103515625,31.881305694580078
ZC_82229,40.24943161010742,36.09587860107422
ZC_91309,35.31449508666992,36.040077209472656
ZC_28088,27.765064239501953,24.05866050720215
S_000066101,24.53112030029297,32.55099868774414
ZC_60156,30.38353729248047,28.423946380615234
S_040134011,25.918643951416016,27.997772216796875
ZC_70504,26.13566017150879,26.05687713623047
S_840350150010,45.322998046875,37.78661346435547
ZC_2338,28.452857971191406,27.060253143310547
ZC_66115,25.220911026000977,24.721092224121094
ZC_12760,25.37258529663086,26.579410552978516
ZC_14769,32.807640075683594,30.07986831665039
ZC_56468,28.75580596923828,28.296972274780273
C_El Paso,35.620975494384766,32.561378479003906
ZC_94122,25.479867935180664,26.28032112121582
ZC_5652,33.96881103515625,31.212549209594727
ZC_12886,26.122453689575195,30.011505126953125
ZC_23456,27.20021629333496,25.8294734954834
ZC_61873,29.290014266967773,28.109418869018555
ZC_56379,28.93490982055664,28.719676971435547
S_420810100,26.2072696685791,24.852264404296875
ZC_33256,25.945791244506836,26.925445556640625
ZC_6840,28.855281829833984,28.396339416503906
ZC_21780,27.06146812438965,27.059940338134766
ZC_61772,30.372583389282227,29.64693260192871
ZC_95442,20.540639877319336,27.462820053100586
ZC_62260,25.270784378051758,27.485187530517578
ZC_11375,27.179534912109375,26.696308135986328
ZC_73173,29.982614517211914,28.412517547607422
ZC_20662,28.17561912536621,25.88262939453125
ZC_77318,25.89645004272461,27.797496795654297
ZC_5262,28.74112892150879,27.247711181640625
ZC_8525,26.199913024902344,27.52935791015625
ZC_10031,24.284536361694336,24.922508239746094
ZC_34758,25.199960708618164,24.72254180908203
C_Fresno,27.048995971679688,27.113393783569336
ZC_3303,29.14419174194336,26.44208335876465
ZC_78415,26.51537322998047,25.71509552001953
C_Danbury,29.86870574951172,28.511871337890625
ZC_23059,25.56943702697754,24.046222686767578
ZC_95679,25.298824310302734,32.14783477783203
ZC_63129,29.656038284301758,27.62042999267578
ZC_77336,22.668458938598633,26.43811798095703
ZC_19001,26.888795852661133,26.723955154418945
ZC_28287,25.40276336669922,24.343704223632812
ZC_91505,35.31449508666992,28.91888427734375
ZC_7723,31.033336639404297,29.573650360107422
ZC_91337,35.31449508666992,30.80084228515625
ZC_8242,28.329641342163086,26.675283432006836
ZC_49659,29.549646377563477,27.757946014404297
S_220930002,19.64569664001465,25.85059356689453
ZC_17103,25.39536476135254,26.288721084594727
ZC_47809,22.281091690063477,24.49661636352539
ZC_1075,32.37749099731445,30.34320831298828
ZC_5148,25.01410484313965,28.006046295166016
ZC_91737,33.03861618041992,31.761749267578125
ZC_75409,30.384599685668945,27.622509002685547
ZC_93106,25.165626525878906,26.611873626708984
ZC_90016,27.556684494018555,26.058866500854492
ZC_19018,26.78487205505371,26.62464141845703
C_El Paso,35.620975494384766,32.63633728027344
ZC_94015,25.479867935180664,26.837942123413086
ZC_73007,31.824296951293945,28.028038024902344
ZC_2871,32.95045471191406,30.38564682006836
ZC_3253,31.327795028686523,30.29995346069336
ZC_27625,26.197723388671875,25.911067962646484
ZC_29841,24.66217613220215,24.81577491760254
ZC_17361,24.27897834777832,26.22024917602539
ZC_19372,29.981063842773438,28.01215362548828
ZC_6117,26.22991371154785,27.071420669555664
ZC_48070,29.944244384765625,29.269683837890625
ZC_8056,28.301467895507812,27.673383712768555
ZC_92248,40.56184005737305,36.58328628540039
ZC_65753,28.240150451660156,24.990921020507812
ZC_92261,40.56184005737305,37.62439727783203
ZC_48661,29.549646377563477,27.212413787841797
ZC_31906,27.818458557128906,24.071746826171875
ZC_17078,23.97804069519043,26.408842086791992
ZC_33772,27.642929077148438,27.38857078552246
ZC_12989,33.713191986083984,34.07330322265625
ZC_49442,31.677831649780273,27.773883819580078
ZC_8880,31.269521713256836,30.955066680908203
ZC_47601,23.951147079467773,25.61623191833496
ZC_76534,27.303627014160156,27.600543975830078
ZC_8007,26.400386810302734,26.602764129638672
ZC_23433,27.20021629333496,25.953426361083984
C_San Francisco,25.479867935180664,25.749542236328125
ZC_92674,35.40256881713867,29.393646240234375
ZC_40056,29.749244689941406,27.188453674316406
S_80011G009,33.228023529052734,21.97954559326172
ZC_49612,29.549646377563477,28.999216079711914
ZC_12986,26.122453689575195,26.317909240722656
ZC_12458,25.37258529663086,27.554689407348633
S_060990006,26.70196533203125,24.721363067626953
ZC_55428,19.342302322387695,21.884845733642578
ZC_6778,35.497772216796875,29.519302368164062
ZC_66218,25.220911026000977,25.34415054321289
ZC_47537,23.951147079467773,25.52999496459961
ZC_17055,25.39536476135254,27.3252010345459
S_80011G009,33.228023529052734,22.539392471313477
ZC_31017,23.50025177001953,23.320646286010742
ZC_3841,28.969058990478516,29.028968811035156
S_360631006,30.63353157043457,29.574199676513672
ZC_21788,27.06146812438965,27.946292877197266
S_120779991,25.943599700927734,28.800395965576172
ZC_92549,41.282981872558594,37.54157257080078
ZC_40077,29.749244689941406,28.231319427490234
ZC_20625,25.652301788330078,27.586423873901367
ZC_3885,26.76180076599121,29.34717559814453
ZC_4021,25.330509185791016,29.010162353515625
ZC_92067,30.121707916259766,35.44751739501953
C_Simi Valley,33.868988037109375,27.15460777282715
ZC_94930,22.3919620513916,22.970556259155273
ZC_90024,27.556684494018555,24.693225860595703
ZC_92248,40.56184005737305,36.516319274902344
S_530570011,29.32659149169922,26.26275062561035
ZC_30071,24.889659881591797,25.101940155029297
ZC_90083,26.054458618164062,24.135347366333008
ZC_44003,31.76712989807129,30.42041778564453
ZC_45362,26.919269561767578,29.19084930419922
ZC_76571,27.303627014160156,27.423614501953125
ZC_77386,25.89645004272461,26.251956939697266
S_040139704,38.37031555175781,35.7089729309082
ZC_24236,23.496036529541016,32.263397216796875
C_Lincoln County,24.333242416381836,23.8105525970459
ZC_27703,25.31977653503418,25.233863830566406
ZC_39145,25.462186813354492,22.94776153564453
ZC_21538,31.58812141418457,27.784982681274414
ZC_32343,22.70240592956543,23.986942291259766
ZC_45320,26.919269561767578,28.66713523864746
ZC_14822,30.63353157043457,27.853118896484375
ZC_2916,29.159772872924805,28.48160171508789
ZC_61754,30.372583389282227,29.73084259033203
ZC_10963,25.37258529663086,25.240779876708984
ZC_60203,29.009275436401367,26.776945114135742
S_260810020,29.32499122619629,27.565858840942383
ZC_1902,29.63190460205078,27.505903244018555
ZC_92539,41.282981872558594,37.39735412597656
ZC_80543,32.67239761352539,32.47297668457031
ZC_3446,22.902965545654297,28.036470413208008
S_300630024,24.561193466186523,27.355546951293945
S_060190007,27.583255767822266,25.7026309967041
ZC_35760,29.71610450744629,26.342178344726562
S_480391016,24.418975830078125,26.923473358154297
ZC_22124,28.17561912536621,26.387317657470703
ZC_77074,24.944318771362305,23.979331970214844
ZC_14819,30.938833236694336,27.99702262878418
ZC_37132,23.877582550048828,28.56098747253418
ZC_27030,29.65219497680664,27.297840118408203
ZC_94514,25.128934860229492,26.357046127319336
ZC_24212,23.496036529541016,26.698184967041016
ZC_7002,23.712730407714844,25.7949275970459
ZC_60634,27.559741973876953,26.72156524658203
ZC_37830,24.01057243347168,24.41944122314453
S_370630099,25.566478729248047,26.047121047973633
S_190450021,29.62747573852539,29.934200286865234
ZC_29848,25.042604446411133,22.614852905273438
ZC_77417,24.051836013793945,26.50045394897461
ZC_35116,31.69794464111328,24.81954002380371
ZC_21790,27.06146812438965,28.678251266479492
ZC_13638,29.840572357177734,28.438865661621094
ZC_33460,26.685205459594727,27.44969940185547
ZC_23509,27.20021629333496,27.4844913482666
ZC_13135,29.122190475463867,26.802627563476562
ZC_10604,26.23853874206543,24.417320251464844
ZC_27815,25.90308952331543,27.066381454467773
ZC_28255,25.40276336669922,24.61595344543457
ZC_4649,26.06382942199707,27.219093322753906
S_040070010,41.186275482177734,37.21199035644531
ZC_76039,28.30604362487793,26.857736587524414
ZC_67217,28.738157272338867,27.971290588378906
S_800151042,27.252857208251953,24.45089340209961
ZC_60188,30.231159210205078,28.146949768066406
ZC_95203,22.768274307250977,23.73944091796875
ZC_6778,35.497772216796875,29.547523498535156
ZC_76020,29.54716682434082,28.1414737701416
ZC_21703,27.06146812438965,27.29938507080078
ZC_92882,31.936471939086914,34.812896728515625
C_Nashua,26.53066635131836,28.14125633239746
S_060710012,46.193660736083984,38.59183883666992
ZC_30067,25.76807403564453,23.60202980041504
ZC_32566,31.22964096069336,29.02050018310547
ZC_18434,24.097557067871094,27.41078758239746
ZC_33931,28.23709487915039,28.047142028808594
ZC_93230,28.665943145751953,23.465595245361328
S_000101301,21.720962524414062,28.352380752563477
ZC_11952,33.58599853515625,30.198200225830078
ZC_33609,25.137224197387695,26.672670364379883
ZC_60121,30.38353729248047,28.285295486450195
ZC_5762,25.01410484313965,27.754878997802734
S_060711004,33.03861618041992,31.232807159423828
ZC_34607,23.109315872192383,26.699325561523438
ZC_90505,26.054458618164062,25.529821395874023
ZC_85023,31.262962341308594,25.565540313720703
ZC_16110,30.47416114807129,29.27185821533203
ZC_75068,30.384599685668945,26.51691246032715
ZC_16229,26.981569290161133,28.368803024291992
S_060170010,41.04671859741211,25.672710418701172
ZC_55946,29.552410125732422,30.15886116027832
ZC_20170,27.551298141479492,25.202682495117188
ZC_13863,28.065494537353516,27.640823364257812
ZC_10528,26.23853874206543,26.053123474121094
S_040191011,32.869834899902344,30.037391662597656
ZC_49101,32.190311431884766,31.01211929321289
ZC_8318,27.293437957763672,30.175424575805664
ZC_92326,45.02450180053711,41.56675720214844
S_551330027,30.123262405395508,27.00542449951172
ZC_47537,23.951147079467773,25.781566619873047
ZC_48748,29.549646377563477,31.359657287597656
ZC_46809,25.948564529418945,27.08157730102539
S_471870106,31.643901824951172,30.94251823425293
ZC_91341,35.31449508666992,37.15198516845703
ZC_91407,35.31449508666992,35.37773895263672
ZC_12921,33.713191986083984,28.66606903076172
ZC_13080,28.065494537353516,30.159099578857422
ZC_6118,26.22991371154785,26.940120697021484
ZC_12742,25.37258529663086,25.350650787353516
ZC_87117,32.819190979003906,28.087617874145508
ZC_11713,28.327730178833008,31.476421356201172
ZC_49420,31.974750518798828,30.998517990112305
ZC_44310,27.604167938232422,27.383481979370117
ZC_28410,24.617355346679688,25.778717041015625
ZC_75216,28.564178466796875,26.230817794799805
S_060231004,20.960432052612305,23.331052780151367
ZC_17036,23.97804069519043,24.646818161010742
ZC_21541,31.58812141418457,31.260847091674805
C_Mesa Verde National Park,44.99915313720703,38.92340087890625
ZC_7109,23.944889068603516,26.485260009765625
ZC_56239,29.697046279907227,29.29733657836914
ZC_91739,33.03861618041992,34.99880599975586
ZC_33426,26.685205459594727,25.79623794555664
ZC_21710,27.06146812438965,29.534069061279297
ZC_19124,25.094655990600586,25.58929443359375
ZC_2880,32.95045471191406,32.375118255615234
ZC_48215,30.434505462646484,30.10629653930664
ZC_20625,25.652301788330078,27.6710147857666
ZC_15239,26.981569290161133,26.944332122802734
ZC_27702,25.31977653503418,25.65202522277832
ZC_16641,24.087984085083008,28.603105545043945
ZC_49895,31.719661712646484,29.904979705810547
ZC_11716,28.327730178833008,29.143592834472656
ZC_92242,33.298709869384766,29.923925399780273
S_380150003,26.00545883178711,27.664295196533203
ZC_91043,24.049972534179688,33.21403503417969
ZC_19520,29.981063842773438,28.47232437133789
ZC_12981,33.713191986083984,28.944175720214844
ZC_56175,29.697046279907227,31.660564422607422
ZC_18643,24.749481201171875,26.074840545654297
ZC_22213,27.118183135986328,25.616039276123047
ZC_44003,31.76712989807129,30.39098358154297
ZC_30360,24.889659881591797,23.936809539794922
ZC_14432,33.71881103515625,29.586872100830078
ZC_95215,22.768274307250977,28.368019104003906
ZC_27018,27.203554153442383,28.020793914794922
S_800150201,31.214679718017578,27.494829177856445
S_300830002,33.018253326416016,33.39937210083008
ZC_7827,32.755924224853516,26.587217330932617
ZC_61012,28.68006706237793,29.056913375854492
ZC_98144,21.98770523071289,25.7471981048584
ZC_34479,25.02061653137207,25.738056182861328
ZC_5827,33.96881103515625,29.18994903564453
ZC_45003,26.919269561767578,29.64430046081543
ZC_92003,30.29751968383789,27.465351104736328
ZC_37140,31.643901824951172,25.747982025146484
ZC_8809,25.007835388183594,28.94577407836914
ZC_12913,33.713191986083984,29.42559051513672
ZC_27581,24.38155746459961,25.917795181274414
ZC_4109,25.330509185791016,29.236827850341797
ZC_40177,25.772560119628906,26.01981544494629
ZC_44310,27.604167938232422,27.38922882080078
ZC_32736,26.869770050048828,24.83522605895996
ZC_34474,22.706562042236328,25.759946823120117
S_040132001,29.041400909423828,26.22620391845703
ZC_92423,33.83936309814453,32.08113098144531
ZC_48021,30.434505462646484,29.55331802368164
ZC_95472,20.540639877319336,25.289783477783203
ZC_21918,31.76767921447754,28.555221557617188
ZC_91523,35.31449508666992,28.638141632080078
ZC_24340,23.496036529541016,25.30731773376465
ZC_75691,24.171445846557617,25.171226501464844
ZC_30093,24.889659881591797,23.189796447753906
S_060990005,28.495075225830078,26.33530044555664
ZC_12854,29.580778121948242,27.030895233154297
ZC_27825,24.92343521118164,25.071619033813477
ZC_17576,26.27050018310547,27.443992614746094
ZC_19970,31.324899673461914,28.78607749938965
ZC_66220,26.748830795288086,26.085006713867188
ZC_7825,20.05910873413086,26.51711082458496
ZC_38451,31.643901824951172,26.638690948486328
ZC_15956,24.087984085083008,24.675277709960938
ZC_28312,27.31678009033203,25.460847854614258
ZC_61761,30.372583389282227,28.03390884399414
ZC_72364,25.537145614624023,24.684066772460938
S_000060204,27.307899475097656,28.80289077758789
ZC_91710,29.848731994628906,31.41680908203125
ZC_95452,20.540639877319336,30.64838409423828
ZC_76035,27.276437759399414,27.918609619140625
ZC_70080,27.740468978881836,26.816404342651367
S_370630015,25.31977653503418,25.460128784179688
ZC_49657,29.549646377563477,31.518207550048828
ZC_17102,25.39536476135254,26.839872360229492
ZC_48054,30.099618911743164,27.84290313720703
ZC_75212,25.182092666625977,25.73587989807129
ZC_12866,29.580778121948242,24.914321899414062
ZC_10976,26.23853874206543,27.67131805419922
ZC_96097,24.046306610107422,25.443279266357422
ZC_29078,28.364221572875977,24.771869659423828
ZC_15057,23.28915786743164,24.380081176757812
ZC_15401,24.73284339904785,25.50897789001465
ZC_94102,25.479867935180664,26.358125686645508
ZC_15024,26.981569290161133,25.655803680419922
ZC_92024,31.286415100097656,27.056060791015625
ZC_30062,25.76807403564453,26.592681884765625
ZC_8028,28.301467895507812,28.752765655517578
ZC_12941,33.713191986083984,32.064395904541016
ZC_12419,25.37258529663086,26.395549774169922
ZC_15367,25.632862091064453,25.427593231201172
S_180890022,23.840497970581055,26.576976776123047
ZC_14517,30.938833236694336,30.91164207458496
ZC_22044,27.118183135986328,24.2232666015625
ZC_14736,32.807640075683594,29.486019134521484
ZC_32507,31.72612953186035,27.999509811401367
ZC_48829,27.897693634033203,28.969234466552734
ZC_90042,24.049972534179688,29.46076011657715
ZC_11718,28.42557716369629,28.888914108276367
ZC_18106,26.594966888427734,25.360227584838867
S_180630004,24.30236053466797,26.88629150390625
ZC_21738,30.81002426147461,29.43059539794922
S_311090016,27.733997344970703,30.28314971923828
ZC_75134,28.564178466796875,28.249868392944336
ZC_18018,26.594966888427734,24.471725463867188
ZC_66101,25.220911026000977,26.161535263061523
S_000100701,21.298521041870117,29.511659622192383
S_80011G010,26.755826950073242,30.029464721679688
ZC_15060,23.28915786743164,24.933881759643555
ZC_32747,26.123319625854492,27.329439163208008
ZC_87106,30.59279441833496,27.12561798095703
ZC_13654,24.933332443237305,28.08544921875
S_800140005,29.803882598876953,27.105375289916992
S_150031004,21.040346145629883,23.49121856689453
S_220330003,22.931991577148438,25.943992614746094
S_060376012,33.49413299560547,27.123668670654297
C_San Francisco,25.479867935180664,25.996742248535156
ZC_7748,31.033336639404297,28.60569190979004
ZC_90231,26.054458618164062,26.952306747436523
ZC_23803,25.13524627685547,23.061016082763672
S_260270003,33.42928695678711,30.873916625976562
ZC_60077,27.559741973876953,27.642288208007812
ZC_76682,27.134586334228516,27.809720993041992
ZC_87107,32.819190979003906,29.52850914001465
ZC_12760,25.37258529663086,26.719696044921875
ZC_23225,25.56943702697754,25.513452529907227
ZC_28220,25.40276336669922,25.05328369140625
ZC_55011,19.342302322387695,26.38616371154785
ZC_21710,27.06146812438965,29.284019470214844
ZC_14733,32.807640075683594,26.455421447753906
S_000040901,28.48518180847168,28.237091064453125
S_060194001,29.37330436706543,29.754392623901367
ZC_17109,25.39536476135254,26.649320602416992
ZC_25102,23.01175880432129,23.932106018066406
ZC_10960,26.39717674255371,26.830242156982422
ZC_39201,25.462186813354492,25.76251220703125
ZC_94954,20.540639877319336,22.30303192138672
ZC_63747,30.554475784301758,29.82190704345703
ZC_35640,29.71610450744629,28.81665802001953
