uid,lat,lon,name,aqi
4331,34.6869,112.4831,"Henan Forestry College, Luoyang (洛阳河南林校)",220
10384,36.239,115.646,"Jixian Experimental High School, Shen County (莘县莘县实验高中)",192
11038,34.40713056,114.1962444,"Weishi County Labor Bureau, Weishi County, Kaifeng (开封尉氏县尉氏县劳动局)",250
9831,36.334,114.935,"Wei County First Complete Xiaokang Branch, Handan (邯郸市魏县第一完小康疃分校)",195
4628,37.766,114.517,"Yuanshi Housing Construction Bureau, Shijiazhuang (石家庄市元氏住建局)",230
9814,36.617,114.45,"Fuxing District No. 10 Middle School, Handan (邯郸市复兴区第十中学)",216
1245,37.9854,112.549,"Nanzhai, Taiyuan (太原南寨)",172
10986,35.2226,113.4384611,"Huiquan Baiquan Hotel, Huixian City, Xinxiang (新乡辉县市辉县市百泉宾馆)",259
5633,37.074,115.133,"Guangzong County Family Planning Bureau, Xingtai (邢台市广宗县计划生育局)",181
5626,37.488,114.7,"Baixiang County Middle School, Xingtai (邢台市柏乡县中学)",257
9805,36.984,115.317,"Weixian Shuangchuang Park, Xingtai (邢台市威县双创园)",180
5628,37.121,114.667,"Renxian Youth Cultural Activity Center, Xingtai (邢台市任县青少年文化活动中心)",224
9833,36.675,114.218,"Wu'an Yizhong, Handan (邯郸市武安一中)",229
9659,37.772,114.529,"Yuanshi County Meteorological Bureau, Shijiazhuang (石家庄市元氏县气象局)",210
10974,35.1718,113.8169,"Xiaoxiang Town Government of Xinxiang County, Xinxiang County, Xinxiang (新乡新乡县新乡县小冀镇政府)",209
9789,37.549,115.605,"Yinzhou District Surface Water Plant, Hengshui (衡水市冀州区地表水厂)",127
9670,37.928,115.221,"Xinji Oil Production Factory, Xinji (辛集市辛集采油五厂)",117
10962,35.1760417,113.2492538,"High-tech District Government, High-tech zone, Jiaozuo (焦作高新区高新区政府)",257
9815,36.443,114.2,"Yuefeng Canal Management Office, Handan (邯郸市跃峰渠管理处)",255
9784,37.36,115.935,"Gucheng County Forestry Bureau, Hengshui (衡水市故城县林业局)",155
1459,37.070589,114.504844,Xingtai (邢台),178
11026,34.03057222,114.8618889,"Taikang County Industrial Zone, Taikang County, Zhoukou (周口太康县太康县产业区)",268
3520,35.4813,112.8252,"No.1 middle school, Jincheng (晋城泽州一中)",240
1464,37.73892,115.670177,Hengshui (衡水),134
4635,37.949,115.224,"Xinji City Government, Xinji (辛集市辛集市政府)",151
4648,36.589,113.686,"Shexian County Monitoring Station, Handan (邯郸市涉县监测站)",199
3466,37.8792,113.4922,"Sài yú, Yangquan (阳泉赛鱼)",165
624,36.47944444,115.9836111,"City committee communist party school, Liaocheng (聊城市委党校)",167
5615,36.33,114.601,"Linyi County No. 3 Middle School, Handan (邯郸市临漳县三中)",204
5810,34.3931031,115.634807,"suī yáng qū huánbǎo jú, Shangqiu (商丘睢阳区环保局)",285
9778,37.648,115.65,"Binhu New District Management Committee, Hengshui (衡水市滨湖新区管委会)",79
4329,34.6258,112.4275,"New municipal office, Luoyang (洛阳市委新办公区)",278
10386,36.258889,115.685,"Jixian Wastewater Treatment Plant, Shen County (莘县莘县污水处理厂)",194
11069,34.46298667,115.3082963,"Ningling County Government, Ningling County, Shangqiu (商丘宁陵县宁陵县政府)",243
9823,36.376,114.394,"Cixian New Second Middle School, Handan (邯郸市磁县新二中)",205
10985,35.451434,113.783608,"Huixian City No. 1 Middle School, Huixian City, Xinxiang (新乡辉县市辉县市一中)",267
9808,37.339,115.381,"Nangong First Primary School, Xingtai (邢台市南宫第一小学)",-
3543,37.687024,112.752695,Jinzhong (晋中),158
4328,34.6231,112.3844,"BDA Management Committe, Luoyang (洛阳开发区管委会)",244
10984,35.466817,114.006549,"Weihe City Tangzhuang Sihe Community, Weihui City, Xinxiang (新乡卫辉市卫辉市唐庄四合社区)",215
3517,35.4934,112.835,"Baiyun shopping mall, Jincheng (晋城白云商贸)",218
5620,36.918,114.879,"Jize County Environmental Protection Bureau, Handan (邯郸市鸡泽县环境保护局)",195
9794,37.286,114.494,"Neiqiu County Water Affairs Bureau, Xingtai (邢台市内丘县水务局)",200
5809,34.414172,115.65637,"Environmental Monitoring Station, Shangqiu (商丘环境监测站)",284
5788,35.732157,114.293766,"yíng bīnguǎn, Hebi (鹤壁迎宾馆)",259
5618,36.549,114.788,"Feixiang Administration for Industry and Commerce, Handan (邯郸市肥乡工商行政管理局)",198
4333,34.6869,112.4664,"Yuxi Hotel, Luoyang (洛阳豫西宾馆)",216
11010,34.05747222,114.3862778,"Fugou County Dacheng College, Fugou County, Zhoukou (周口扶沟县扶沟县大程书院)",276
10963,34.7951913,114.3556545,"Gulouqu zhengfu, Gǔlóu district, Kaifeng (开封鼓楼区鼓楼区政府)",259
10967,34.5857913,113.6904828,"Textile Machinery Factory, Shì xiáqū, Zhengzhou (郑州市辖区郑纺机)",262
5825,35.067243,112.601919,"xīn xíngzhèngqū, Jiyuan (济源新行政区)",288
693,37.758,115.695,"Electrical Machine North Factory, Hengshui (衡水市电机北厂)",134
9654,37.614,114.621,"Gaochun Town Government, Shijiazhuang (石家庄市高邑镇政府)",221
3526,37.7019,112.7549,"Jinlun compound, Jinzhong (晋中锦纶小区)",158
1524,34.618452,112.45429,Luoyang (洛阳),242
10978,35.04243403,113.9298566,"Yuanyang County Zojinming Pharmaceutical Co., Yuanyang County, Xinxiang (新乡原阳县原阳县佐今明药业)",238
5850,34.035506,113.85264,Xuchang (许昌),252
9824,36.566,114.798,"Xiangquan Yuyuan Community, Handan (邯郸市香泉濮院小区)",186
3728,34.7967,114.2886,"Shijixing Kindergarden, Kaifeng (开封世纪星幼儿园)",264
692,37.738,115.643,"Environmental Monitoring Station, Hengshui (衡水市环境监测站)",154
1457,36.625604,114.539085,Handan (邯郸),192
9818,36.453,114.693,"chéng ān xiàn xīn yī zhōng, Handan (邯郸市成安县新一中)",196
662,36.616,114.543,"East Sewage Factory, Handan (邯郸市东污水)",192
1241,37.7124,112.469,"Jinyuan, Taiyuan (太原晋源)",173
10429,35.284167,115.109444,"Dongming Kangning Senior Welfare Center, Dongming County (东明县东明康宁老年福利中心)",230
10960,35.267003,113.207454,"Movie and Film Studio Base, Jiěfàng district, Jiaozuo (焦作解放区影视城)",238
5619,36.811,115.181,"Qiu County Government, Handan (邯郸市邱县政府)",195
5627,37.354,114.752,"Longyan County Environmental Protection Bureau, Xingtai (邢台市隆尧县环保局)",199
5625,37.441,114.514,"Lincheng County Environmental Protection Bureau, Xingtai (邢台市临城县环保局)",197
1242,37.7394,112.5583,"Xiaodian, Taiyuan (太原小店)",177
10417,34.800556,115.556944,"Cao County No. 1 Middle School, Cao County (曹县曹县一中)",269
10983,35.05638889,114.3877778,"Fengqiu County Fruit, Fengqiu County, Xinxiang (新乡封丘县封丘县生命果)",254
5621,36.482,114.952,"Guangping County No. 1 Middle School, Handan (邯郸市广平县一中)",196
3470,37.8694,113.5689,"Píngtǎn, Yangquan (阳泉平坦)",180
3471,37.85,113.5158,"Dà yángquán, Yangquan (阳泉大阳泉)",180
1243,37.8692,112.5369,"Taoyuan, Taiyuan (太原桃园)",172
10414,35.065556,115.579444,"Dingtao Environmental Protection Bureau, Dingtao District (定陶区定陶环保局)",257
1523,34.797239,114.307582,Kaifeng (开封),266
663,36.578,114.504,"Mine Hospital, Handan (邯郸市矿院)",198
1467,37.856972,113.580519,Yangquan (阳泉),190
4332,34.6692,112.3628,"CITIC No.2 Elementary School, Luoyang (洛阳中信二小)",242
3435,36.2126,113.0886,"Auditing bureau, Changzhi (长治审计局)",177
9827,36.819,115.174,"Qiu County Market Administration, Handan (邯郸市邱县市场管理局)",184
9801,37.218,115.031,"Julu County Xidelai Furniture Factory, Xingtai (邢台市巨鹿县喜得来家具厂)",181
5797,34.000042,113.796941,"BDA, Xuchang (许昌开发区)",250
1527,35.215893,113.241823,Jiaozuo (焦作),250
5634,37.063,115.029,"Pingxiang County Administrative Service Center, Xingtai (邢台市平乡县行政服务中心)",178
3472,37.8564,113.5753,"City center, Yangquan (阳泉市中心)",186
5623,36.347,114.926,"Wei County No. 3 Middle School, Handan (邯郸市魏县第三中学)",190
3518,35.4883,112.8564,"City EPA, Jincheng (晋城市环保局)",281
1468,36.195386,113.116255,Changzhi (长治),194
9780,37.801,115.881,"Wuyi County Letters and Calls Bureau, Hengshui (衡水市武邑县信访局)",151
5194,37.943123,115.218021,Xinji (辛集),151
3434,36.1939,113.0972,"Monitoring station, Changzhi (长治监测站)",183
9800,37.61,114.921,"Ningjin County Environmental Protection Bureau, Xingtai (邢台市宁晋县环保局)",203
4629,37.672,114.392,"Zanhuang County Government, Shijiazhuang (石家庄市赞皇县政府)",206
11075,34.40166667,115.8238889,"Yucheng County Government Automatic Station, Yucheng County, Shangqiu (商丘虞城县虞城县政府自动站)",326
11072,34.07821486,115.2753241,"Yucheng County, Yucheng County, Shangqiu (商丘柘城县柘城县一高)",163
3515,36.1855,113.0844444,"No.8 middle school, Changzhi (长治长治八中)",194
9811,36.855,114.497,"Shahe Municipal Government, Xingtai (邢台市沙河市市政府)",195
10394,36.500556,115.466111,"Guanxian Qingyi Ecological Park, Guan County (冠县冠县清逸生态园)",185
11024,34.06858889,114.8209306,"Taikang County Environmental Protection Bureau Automatic Station, Taikang County, Zhoukou (周口太康县太康县环保局自动站)",273
4653,36.861,114.51,"Shahe Propaganda and Culture Center, Xingtai (邢台市沙河宣传文化中心)",199
10965,34.7413331,113.6767,"Tobacco factory, Shì xiáqū, Zhengzhou (郑州市辖区烟厂)",265
4649,36.38,114.384,"Cixian Vocational Education Center, Handan (邯郸市磁县职教中心)",235
9807,36.873,115.479,"Linxi County Experimental Middle School, Xingtai (邢台市临西县实验中学)",188
4626,37.771,114.77,"Zhao County Environmental Protection Bureau, Shijiazhuang (石家庄市赵县环保局)",220
1319,34.7496,113.5991,"City Monitoring Station, Zhengzhou (郑州市监测站)",236
4651,36.686,114.263,"Wu'an Gaokai District, Handan (邯郸市武安高开区)",-
1313,34.7545,113.681,"Tobacco factory, Zhengzhou (郑州烟厂)",259
4627,37.623,114.607,"Gaochun County Government, Shijiazhuang (石家庄市高邑县政府)",219
10975,35.218675,113.969217,"Gugu Village Industrial Cluster in Xinxiang County, Xinxiang County, Xinxiang (新乡新乡县新乡县古固寨产业聚集区)",250
638,35.26194444,115.5191667,"Huarun Pharmaceutical Company, Heze (菏泽华润制药)",225
11025,34.06347904,114.8594539,"Taikang County Monitoring Brigade, Taikang County, Zhoukou (周口太康县太康县监察大队)",269
5617,36.291,115.154,"Daming County Daming No.1 Middle School, Handan (邯郸市大名县大名一中)",197
4647,36.423,114.24,"Fengfeng Mining Area Local Taxation Bureau, Handan (邯郸市峰峰矿区地税局)",213
4446,35.213,113.227,"City EPA, Jiaozuo (焦作市环保局)",248
3437,36.1542,113.1097,"Qinghua station, Changzhi (长治清华站)",182
3529,37.7087,112.7105,"Yuci district government, Jinzhong (晋中榆次区政府)",155
11073,34.39305556,115.8055556,"Yucheng Jincheng Industry, Yucheng County, Shangqiu (商丘虞城县虞城锦城实业)",119
10416,34.866111,115.554722,"Cao County Cultural Center, Cao County (曹县曹县文化中心)",272
10966,34.7466,113.625368,"Henan Medical University, Shì xiáqū, Zhengzhou (郑州市辖区河医大)",266
9788,37.541,115.584,"Yinzhou District Housing and Construction Bureau, Hengshui (衡水市冀州区住建局)",152
661,36.618,114.513,"City EPA, Handan (邯郸市市环保局)",191
4620,37.906,114.633,"Yucheng Communication Company, Shijiazhuang (石家庄市栾城通讯公司)",209
9650,37.881,114.651,"Yucheng Sixth Middle School, Shijiazhuang (石家庄市栾城六中)",204
648,37.91,114.354,"Fenglong Montain, Shijiazhuang (石家庄市封龙山)",218
5796,35.851391,115.507088,"Environment protection office, Puyang (濮阳环保局)",233
11066,34.44609,115.06808,"Jixian County Industry and Commerce Bureau, Ji County, Shangqiu (商丘睢县睢县工商局)",278
5798,34.01289,113.832446,"Monitoring station, Xuchang (许昌监测站)",252
9779,37.509,115.704,"Zaoqiang Kangcheng Community, Hengshui (衡水市枣强康城小区)",137
11074,34.41287168,115.8466617,"Yucheng Vehicle Management Institute West, Yucheng County, Shangqiu (商丘虞城县虞城车管所西)",320
625,36.43194444,115.9513889,"Customs, Liaocheng (聊城海关)",177
10987,35.47722222,113.7869444,"Huixian City No 2 Middle School, Huixian City, Xinxiang (新乡辉县市辉县市二中)",246
10398,36.811944,115.733056,"Linqing Municipal Meteorological Bureau, Linqing City (临清市临清市气象局)",178
5789,35.302928,113.926975,"huánbǎo dōng yuàn, Xinxiang (新乡环保东院)",235
5787,35.7484612,114.3079831,"City Monitoring Station, Hebi (鹤壁市监测站)",276
5624,36.785,114.951,"Quzhou County Armed Forces, Handan (邯郸市曲周县武装部)",186
5631,37.234,115.03,"Julu Administrative Service Center, Xingtai (邢台市巨鹿行政服务中心)",185
9656,37.685,114.39,"Zanhuang Middle School, Shijiazhuang (石家庄市赞皇中学)",206
10415,35.06,115.58,"Dingtao Civil Affairs Bureau, Dingtao District (定陶区定陶民政局)",256
636,35.2375,115.4747222,"Municipal CPPCC, Heze (菏泽市政协)",228
10393,36.475,115.438,"Guan County Guangze Community North, Guan County (冠县冠县广泽小区北)",177
5794,35.761829,115.029216,"yóutián wùtàn gōngsī, Puyang (濮阳油田物探公司)",234
10383,36.129,115.781,"Yanggu County Botanical Garden, Yanggu County (阳谷县阳谷县植物园)",214
11097,36.01944444,114.5811111,"No. 2 Middle School, Anyang County, Anyang (安阳安阳县安阳县瓦店乡二中)",262
5635,36.99,115.264,"Weixian No.1 Middle School, Xingtai (邢台市威县第一中学)",182
9813,36.625,114.463,"Fuxing District Meteorological Observatory, Handan (邯郸市复兴区气象观测站)",206
1314,34.7745,113.641,"Textile Machinery Factory, Zhengzhou (郑州郑纺机)",256
691,37.739,115.69,"Hengshui City EPB, Hengshui (衡水市衡水市环保局)",134
9797,37.143,114.714,"Renxian Weinan Revolutionary Memorial Hall, Xingtai (邢台市任县冀南革命纪念馆)",193
9812,36.594,114.526,"Laoshan District Finance Bureau, Handan (邯郸市邯山区财政局)",190
5632,37.522,115.242,"Xinhe County Environmental Protection Bureau, Xingtai (邢台市新河县环保局)",174
9661,37.747,114.774,"Zhaoxian Wenguang New Bureau, Shijiazhuang (石家庄市赵县文广新局)",224
11031,34.54805556,113.3725,"Xinmi City Armed Forces, Xinmi City, Zhengzhou (郑州新密市新密市武装部)",-
11098,35.548377,114.52599,"Huaxian Sixth Middle School, Huaxian (滑县滑县六中)",236
1317,34.7187,113.727,"Economic Development Zone Management Committee, Zhengzhou (郑州经开区管委)",248
11067,34.44412,115.08946,"Jixian Environmental Protection Bureau Automatic Station, Ji County, Shangqiu (商丘睢县睢县环保局自动站)",268
1318,34.719,113.734,"No. 47 middle school, Zhengzhou (郑州四十七中)",271
10428,35.276389,115.1075,"Dongming Yellow River Bureau, Dongming County (东明县东明黄河河务局)",257
5638,37.364,115.412,"Nangong City Local Taxation Bureau, Xingtai (邢台市南宫市地税局)",168
4330,34.6511,112.3939,"City committee communist party school, Luoyang (洛阳市委党校)",229
10427,35.567778,115.5125,"Yucheng Shandong Huateng, Juancheng County (鄄城县鄄城山东华腾)",221
11034,34.55647222,114.7332306,"Jixian Cultural Square, Ji County, Kaifeng (开封杞县杞县文化广场)",271
10976,35.2231,114.0194,"Xinxiang County Chamber of Commerce Center, Xinxiang County, Xinxiang (新乡新乡县新乡县商会中心)",228
5786,35.751666,114.301106,"Shì jiāojǐng zhīduì, Hebi (鹤壁市交警支队)",279
9830,36.548,115.271,"Guantao County Science and Technology Museum, Handan (邯郸市馆陶县科技馆)",191
9806,37.037,115.655,"Qinghe County Environmental Protection Bureau, Xingtai (邢台市清河县环保局)",163
9795,37.485,114.702,"Baixiang Hotel, Baixiang County, Xingtai (邢台市柏乡县汉柏大酒店)",210
10424,35.585556,115.926944,"Yucheng Environmental Protection Bureau, Yuncheng County (郓城县郓城环保局)",217
11071,34.09316421,115.299997,"Yucheng County Government, Yucheng County, Shangqiu (商丘柘城县柘城县政府)",274
10979,35.047836,113.943096,"Yuanyang County Sunshine New City, Yuanyang County, Xinxiang (新乡原阳县原阳县阳光新城)",217
3541,35.490702,112.851831,Jincheng (晋城),281
9660,37.756,114.77,"Zhaoxian County Government, Shijiazhuang (石家庄市赵县县政府)",239
3469,37.8561,113.5922,"Nánzhuāng, Yangquan (阳泉南庄)",190
9804,37.052,115.014,"Pingxiang County Local Taxation Bureau, Xingtai (邢台市平乡县地税局)",180
9802,37.524,115.264,"Xinhe County Water Affairs Bureau, Xingtai (邢台市新河县水务局)",170
1244,37.8195,112.57,"Wucheng, Taiyuan (太原坞城)",175
639,35.27,115.455,"Heze University, Heze (菏泽菏泽学院)",246
11030,35.76806,115.0061,"Lishui River Management Office, Puyang (濮阳濮水河管理处)",239
9803,37.059,115.139,"Guangzong County People's Bureau, Xingtai (邢台市广宗县人社局)",184
4650,36.783,114.497,"Yongnian Government Hotel, Handan (邯郸市永年政府宾馆)",190
634,35.24888889,115.4227778,"Bureau of Meteorology, Heze (菏泽气象局)",239
10382,36.141944,115.791111,"Yanggu Qiaorun Middle School, Yanggu County (阳谷县阳谷侨润中学)",195
10972,34.770793,113.655201,"No. 47 middle school, Shì xiáqū, Zhengzhou (郑州市辖区四十七中)",277
9809,37.367,115.369,"Nangong City Pure Water Bank Community, Xingtai (邢台市南宫市纯水岸小区)",167
660,36.62,114.496,"CongTai Park, Handan (邯郸市丛台公园)",215
10959,35.0988759,112.93637,"City EPA, Jiěfàng district, Jiaozuo (焦作解放区市环保局)",242
5790,35.281993,113.9027,"BDA, Xinxiang (新乡开发区)",197
9825,36.754,114.475,"Yongnianhe University of Technology Shaoguan Campus, Handan (邯郸市永年河工大洺关校区)",203
9651,37.9,114.635,"Wucheng District Environmental Protection Bureau, Shijiazhuang (石家庄市栾城区环保局)",237
5847,35.747225,114.297273,Hebi (鹤壁),259
11008,35.28385,113.5922,"City committee communist party school, Xinxiang (新乡市委党校)",215
5685,37.347,115.961,"Gucheng County Government, Hengshui (衡水市故城县县政府)",156
667,37.062,114.485,"Environment protection office, Xingtai (邢台市环保局)",178
622,36.44444444,115.9661111,"Dongchang District Government, Liaocheng (聊城东昌区政府)",185
5622,36.541,115.3,"Guantao County Yongji Road Primary School, Handan (邯郸市馆陶县永济路小学)",197
5682,37.801,115.893,"Wuyi County Environmental Protection Bureau, Hengshui (衡水市武邑县环保局)",152
9669,37.933,115.201,"Xinji City Management Brigade, Xinji (辛集市辛集城管大队)",152
10420,34.938889,115.930833,"Chengwu Dachi Park, Chengwu County (成武县成武达驰园区)",269
9829,36.484,114.949,"Guangping County Committee, Handan (邯郸市广平县委)",189
1526,36.097593,114.392756,Anyang (安阳),284
9793,37.441,114.528,"Lincheng County Transportation Bureau, Xingtai (邢台市临城县交通运输局)",190
9819,36.293,115.147,"Daming County Supervision Bureau, Handan (邯郸市大名县监察局)",206
5637,36.871,115.501,"Linxi County Government, Xingtai (邢台市临西县政府)",172
5636,37.078,115.678,"Qinghe County Youth Activity Center, Xingtai (邢台市清河县青少年活动中心)",165
9796,37.346,114.792,"Longyan County Cultural Development Center, Xingtai (邢台市隆尧县文化发展中心)",194
1238,37.8873,112.522,"Jiancaoping, Taiyuan (太原尖草坪)",166
1521,35.23375,115.480656,Heze (菏泽),239
3726,34.7781,114.3389,"Cancer Hospital, Kaifeng (开封肿瘤医院)",266
1315,34.8019,113.675,"Banking College, Zhengzhou (郑州银行学校)",258
9820,36.291,115.155,"Daming County People's Congress Standing Committee, Handan (邯郸市大名县人大常委会)",207
10399,36.753889,115.681111,"Linqing City Waterworks, Linqing City (临清市临清市自来水厂)",178
4652,37.293,114.519,"Neiqiu Cultural Activity Center, Xingtai (邢台市内丘文化活动中心)",194
3528,37.7111,112.7306,"Nandu compound, Jinzhong (晋中南都小区)",153
637,35.24361111,115.4086111,"Mǔdān high-tech zone, Heze (菏泽牡丹高新区)",243
9816,36.42,114.218,"Fengfeng Linshui Police Station, Handan (邯郸市峰峰临水派出所)",213
11035,34.47605556,114.4568333,"Tongxu County Experimental Primary School, Tongxu County, Kaifeng (开封通许县通许县实验小学)",262
5826,35.0922019,112.5905034,"bǎihuò dàlóu, Jiyuan (济源百货大楼)",290
4323,36.061,114.483,"Cotton Research Institute, Anyang (安阳棉研所)",231
9799,37.624,114.937,"Ningjin County experiment a small, Xingtai (邢台市宁晋县实验一小)",203
1519,36.456704,115.985371,Liaocheng (聊城),185
10968,34.7284511,113.6395741,"Banking College, Shì xiáqū, Zhengzhou (郑州市辖区银行学校)",263
1465,37.87059,112.548879,Taiyuan (太原),172
11070,34.10415273,115.3227412,"Yucheng County Xueyuan Middle School, Yucheng County, Shangqiu (商丘柘城县柘城县学苑中学)",293
10425,35.570556,115.956667,"Yucheng Zhongyi Square, Yuncheng County (郓城县郓城忠义广场)",218
10977,35.068611,113.934444,"Received the Hongqiao Community in Jia County, Jiaxian County, Xinxiang (新乡获嘉县获嘉县弘晟社区)",237
1316,34.802,113.564,"Water Supply Company, Zhengzhou (郑州供水公司)",-
10981,35.18638889,114.1325,"Yanjin Disabled Persons' Federation, Yanjin County, Xinxiang (新乡延津县延津残联)",232
4324,36.086,114.32,"Hongmiao Street, Anyang (安阳红庙街)",284
3516,35.5051,112.85,"Water Company, Jincheng (晋城自来水公司)",267
1246,37.7805,112.488,"Jinsheng, Taiyuan (太原金胜)",170
11062,34.63222222,115.1561111,"mínquán dōngfāng shāngwù, Minquan County, Shangqiu (商丘民权县民权东方商务)",-
9822,36.36,114.388,"Cixian Xiangyang Primary School, Handan (邯郸市磁县滏阳小学)",221
664,37.096,114.533,"Road and Bridge Corporation, Xingtai (邢台市路桥公司)",206
666,37.053,114.526,"Xingtai Normal College, Xingtai (邢台市邢师高专)",189
10421,34.960278,115.869722,"Chengwu Wenting Community, Chengwu County (成武县成武文亭社区)",256
1320,34.7538,113.6356,"Henan Medical University, Zhengzhou (郑州河医大)",259
3519,35.4894,112.8664,"Institute of Technology, Jincheng (晋城技术学院)",270
665,37.097,114.482,"Dahuo fontain, Xingtai (邢台市达活泉)",174
10426,35.547778,115.540278,"Yucheng Ancient Spring Office, Juancheng County (鄄城县鄄城古泉办事处)",210
5616,36.44,114.671,"Cheng'an County Netcom Company, Handan (邯郸市成安县网通公司)",191
4325,36.087,114.358,"Yinxing Compound, Anyang (安阳银杏小区)",223
4444,35.1764,113.2464,"High-tech District Government, Jiaozuo (焦作高新区政府)",250
4681,37.548,115.581,"Zhangzhou Environmental Protection Bureau, Hengshui (衡水市冀州环保局)",152
10355,35.691358,117.988572,"Mengyin Development Zone, Mengyin County (蒙阴县蒙阴开发区)",216
10423,35.40607,116.0562,"Juye Youth Palace, Juye County (巨野县巨野青少年宫)",265
10422,35.384167,116.085833,"Juye Environmental Protection Agency, Juye County (巨野县巨野环保局)",252
1507,36.813094,118.054868,Zibo (淄博),210
532,36.45972222,117.8702778,"Qīnglóng shān, Zibo (淄博青龙山)",207
628,37.37944444,118.0208333,"City EPA, Binzhou (滨州市环保局)",151
1491,34.596544,119.221282,Lianyungang (连云港),191
609,35.05722222,118.3416667,"Yihe compound, Linyi (临沂沂河小区)",160
614,35.08972222,118.4023333,"Hedong insurance company, Linyi (临沂河东保险公司)",158
10292,36.0449,119.4044,"Zhucheng Technical School, Zhucheng (诸城市诸城技工学校)",157
10287,36.6848,118.8779,"chāng lè wǔ tú, Changle County (昌乐县昌乐五图)",163
10294,36.858611,118.786667,"Shouguang Business District, Shouguang City (寿光市寿光商务小区)",163
10370,37.162222,116.456111,"Plain Taoyuan Hotel, Plain County (平原县平原桃园宾馆)",158
10357,34.940952,118.619707,"Linyi Development Zone, Linyi County (临沭县临沭开发区)",165
569,36.77305556,119.1938889,"Hanting District, Weifang (潍坊寒亭区)",158
9762,37.889,116.537,"Dongguang County Government, Cangzhou (沧州市东光县政府)",109
9787,37.867,116.151,"Yucheng County Fifth Primary School, Hengshui (衡水市阜城县第五小学)",152
10348,35.2541,117.966256,"Feixian Monitoring Station, Feixian (费县费县监测站)",191
10354,35.719475,117.947958,"Mengyin monitoring station, Mengyin County (蒙阴县蒙阴监测站)",210
578,35.39088889,116.5476111,"Electrochemical Factory, Jining (济宁电化厂)",287
613,34.99944444,118.2516667,"Hongfu Baijiu Factory, Linyi (临沂洪福酒业)",158
599,35.44222222,119.5327778,"Vocational and Technical College, Rizhao (日照职业技术学院)",158
10318,35.612778,116.994722,"Qufu North Gate, Qufu City (曲阜市曲阜北关)",284
529,36.84333333,118.0175,"Xīnqū, Zibo (淄博新区)",157
595,35.40777778,119.5205556,"City governement square, Rizhao (日照市政府广场)",163
10257,36.208056,118.157778,"Wuyuan Lishan, Wuyuan County (沂源县沂源历山)",203
10293,36.868333,118.735278,"Shouguang Monitoring Station, Shouguang City (寿光市寿光监测站)",163
10314,35.664167,117.251944,"Surabaya Development Zone, Yishui County (泗水县泗水开发区)",226
10329,36.181389,116.746667,"Feicheng Environmental Protection Bureau, Feicheng City (肥城市肥城环保局)",269
1518,37.434093,116.357465,Dezhou (德州),154
10387,36.586389,116.238889,"Muping Environmental Protection Bureau, Luanping County (茌平县茌平环保局)",165
10296,36.436944,119.240278,"Anqiu Qingyun Mountain, Anqiu City (安丘市安丘青云山)",160
539,34.82,117.5897222,"Sewage treatment plant, Zaozhuang (枣庄污水处理厂)",225
10321,35.411389,116.972222,"Zoucheng Old Town, Zoucheng (邹城市邹城老城区)",245
10328,35.87699,117.686348,"Xinwenzi Station, Xintai City (新泰市新汶子站)",197
10310,35.405556,116.341111,"Jiaxiang Construction Bureau, Jiaxiang County (嘉祥县嘉祥建设局)",287
10313,35.702778,116.488056,"Wenshang Government New District, Wenshang County (汶上县汶上政务新区)",236
10239,36.798611,119.975833,"Pingdu 2, Pingdu City (平度市平度2号)",165
1511,35.414921,116.587099,Jining (济宁),261
501,36.59277778,117.0241667,"Shāndōng lǔnéng, Jinan (济南山东鲁能)",164
503,36.64088889,116.9427778,"Jīchuáng èr chǎng, Jinan (济南机床二厂)",178
506,36.68527778,117.0602778,"Provincial Seed Warehouse, Jinan (济南省种子仓库)",172
540,34.79111111,117.2666667,"Xuecheng EPA, Zaozhuang (枣庄薛城区环保局)",230
10303,35.531389,116.817222,"Zhangzhou Normal South School, Yinzhou District (兖州区兖州师范南校)",288
582,36.19416667,117.1536111,"Taishan monitoring station, Taian (泰安泰山监测站)",187
583,36.17583333,117.1180556,"Shandong Electric Power School, Taian (泰安山东电力学校)",183
10408,37.751944,117.630833,"wú dì sān shí, Wudi County (无棣县无棣三实)",151
10356,34.899985,118.655871,"Linyi Monitoring Station, Linyi County (临沭县临沭监测站)",188
10340,35.5925,118.862778,"Yuejia Village, Ji County, Ju County (莒县莒县岳家村)",154
574,36.77305556,119.1095667,"Jincheng Middle School, Weifang (潍坊锦程中学)",165
10306,35.019167,116.657778,"Yutai Development Zone, Yutai County (鱼台县鱼台开发区)",274
10361,37.597456,116.756814,"Ningjin Huining Lake, Ningjin County (宁津县宁津惠宁湖)",155
10353,35.209131,118.810625,"Weinan Development Zone, Yinan County (莒南县莒南开发区)",174
10291,36.003333,119.406111,"Zhucheng Safety Supervision Bureau, Zhucheng (诸城市诸城安监局)",151
10380,36.435,116.007,"Liao Dadong School, Dongchangfu District (东昌府区聊大东校)",171
10374,37.195833,116.057222,"Wucheng County No. 4 Middle School, Wucheng County (武城县武城县第四中学)",161
600,35.29361111,119.34,"Lanshan EPA branch, Rizhao (日照岚山环保分局)",169
10295,36.478889,119.222778,"Anqiu Qingyun Lake Community, Anqiu City (安丘市安丘青云湖小区)",154
10261,35.038775,117.182015,"Tengzhou New Second Middle School, Tengzhou City (滕州市滕州新二中)",213
